order_id,order_date,city,warehouse_id,delivery_date,category,order_value_inr,courier_partner,route_id
84197,8/9/2024,Kolkata,WH_004,8/11/2024,Grocery,3082.31,DTDC,R_WH_004_Kolkata
84198,6/6/2025,Chennai,WH_018,6/11/2025,Health,2645.42,BlueDart,R_WH_018_Chennai
84199,1/17/2023,Jaipur,WH_015,1/21/2023,Appliances,2495.09,AmazonLogistics,R_WH_015_Jaipur
84200,10/20/2024,Rajkot,WH_004,10/23/2024,Toys & Baby,529.13,EcomExpress,R_WH_004_Rajkot
84201,1/31/2025,Vadodara,WH_017,2/5/2025,Footwear,736.76,DTDC,R_WH_017_Vadodara
84202,9/12/2023,Bengaluru,WH_009,9/14/2023,Fashion-Women,429.23,Shadowfax,R_WH_009_Bengaluru
84203,7/7/2023,Varanasi,WH_009,7/12/2023,Fashion-Men,2009.17,Delhivery,R_WH_009_Varanasi
84204,11/24/2023,Varanasi,WH_006,11/28/2023,Stationery,217.93,DTDC,R_WH_006_Varanasi
84205,1/15/2024,Dhanbad,WH_003,1/18/2024,Fashion-Men,2993.46,AmazonLogistics,R_WH_003_Dhanbad
84206,8/31/2025,Srinagar,WH_016,9/2/2025,Fashion-Women,123.67,Shadowfax,R_WH_016_Srinagar
84207,12/12/2023,Ghaziabad,WH_003,12/18/2023,Pet Supplies,2068.52,EcomExpress,R_WH_003_Ghaziabad
84208,8/28/2023,Vadodara,WH_002,9/1/2023,Fashion-Women,1405.63,Shadowfax,R_WH_002_Vadodara
84209,4/17/2024,Kanpur,WH_010,4/23/2024,Automotive,220.32,Delhivery,R_WH_010_Kanpur
84210,11/3/2023,Raipur,WH_015,11/4/2023,Fashion-Men,1649.99,BlueDart,R_WH_015_Raipur
84211,6/25/2023,Pimpri-Chinchwad,WH_001,6/25/2023,Fashion-Men,399.9,XpressBees,R_WH_001_Pimpri-Chinchwad
84212,11/9/2023,Agra,WH_012,11/11/2023,Electronics,3005.03,DTDC,R_WH_012_Agra
84213,6/24/2025,Kalyan-Dombivli,WH_010,6/24/2025,Electronics,3024.92,Shadowfax,R_WH_010_Kalyan-Dombivli
84214,6/27/2024,Indore,WH_020,6/29/2024,Home & Kitchen,2136.34,XpressBees,R_WH_020_Indore
84215,12/1/2023,Moradabad,WH_011,12/4/2023,Automotive,779.28,Delhivery,R_WH_011_Moradabad
84216,1/14/2024,Pune,WH_002,1/14/2024,Health,2257.51,EcomExpress,R_WH_002_Pune
84217,9/25/2024,Bhopal,WH_007,10/1/2024,Mobile & Accessories,2333.1,Delhivery,R_WH_007_Bhopal
84218,4/15/2025,Chandigarh,WH_009,4/15/2025,Health,367.09,BlueDart,R_WH_009_Chandigarh
84219,6/23/2024,Mumbai,WH_014,6/25/2024,Grocery,1988.72,DTDC,R_WH_014_Mumbai
84220,6/18/2025,Ahmedabad,WH_006,6/23/2025,Office Products,657.94,XpressBees,R_WH_006_Ahmedabad
84221,12/1/2024,Ahmedabad,WH_008,12/1/2024,Fashion-Men,390.41,XpressBees,R_WH_008_Ahmedabad
84222,11/29/2023,Agra,WH_015,12/1/2023,Automotive,266.02,BlueDart,R_WH_015_Agra
84223,5/20/2023,Pimpri-Chinchwad,WH_020,5/23/2023,Books,544.31,EcomExpress,R_WH_020_Pimpri-Chinchwad
84224,2/21/2025,Raipur,WH_006,2/21/2025,Furniture,3843.6,EcomExpress,R_WH_006_Raipur
84225,10/12/2023,Hyderabad,WH_006,10/16/2023,Toys & Baby,4614.17,Shadowfax,R_WH_006_Hyderabad
84226,12/9/2023,Vasai-Virar,WH_013,12/11/2023,Home & Kitchen,1469.7,Shadowfax,R_WH_013_Vasai-Virar
84227,9/26/2023,Bhopal,WH_010,9/30/2023,Footwear,1187.59,Delhivery,R_WH_010_Bhopal
84228,3/16/2025,Vadodara,WH_020,3/19/2025,Stationery,1813.98,Shadowfax,R_WH_020_Vadodara
84229,7/5/2023,Agra,WH_015,7/12/2023,Toys & Baby,114.75,XpressBees,R_WH_015_Agra
84230,4/20/2023,Ahmedabad,WH_007,4/24/2023,Pet Supplies,781.76,DTDC,R_WH_007_Ahmedabad
84231,2/5/2025,Moradabad,WH_002,2/8/2025,Grocery,398.8,Shadowfax,R_WH_002_Moradabad
84232,2/4/2023,Ranchi,WH_009,2/7/2023,Books,1081.66,Delhivery,R_WH_009_Ranchi
84233,7/24/2025,Bhiwandi,WH_007,7/24/2025,Health,2198.8,AmazonLogistics,R_WH_007_Bhiwandi
84234,4/23/2025,Vasai-Virar,WH_001,4/26/2025,Furniture,379.56,DTDC,R_WH_001_Vasai-Virar
84235,8/10/2023,Mumbai,WH_016,8/15/2023,Health,203.65,IndiaPost,R_WH_016_Mumbai
84236,9/13/2024,Mumbai,WH_007,9/14/2024,Toys & Baby,323.26,EcomExpress,R_WH_007_Mumbai
84237,2/11/2025,Srinagar,WH_015,2/14/2025,Automotive,715.27,Delhivery,R_WH_015_Srinagar
84238,5/28/2024,Madurai,WH_017,5/30/2024,Office Products,477.71,BlueDart,R_WH_017_Madurai
84239,1/15/2025,Pune,WH_005,1/17/2025,Health,152.43,Delhivery,R_WH_005_Pune
84240,3/8/2025,Jodhpur,WH_005,3/13/2025,Pet Supplies,612.91,DTDC,R_WH_005_Jodhpur
84241,4/9/2023,Gwalior,WH_019,4/18/2023,Toys & Baby,2779.37,Shadowfax,R_WH_019_Gwalior
84242,9/22/2024,Bhiwandi,WH_015,9/26/2024,Fashion-Women,739.53,XpressBees,R_WH_015_Bhiwandi
84243,1/10/2023,Dhanbad,WH_017,1/17/2023,Industrial Supplies,2589.55,Delhivery,R_WH_017_Dhanbad
84244,8/7/2024,Jabalpur,WH_001,8/9/2024,Industrial Supplies,156.1,EcomExpress,R_WH_001_Jabalpur
84245,7/28/2023,Pimpri-Chinchwad,WH_002,7/29/2023,Pet Supplies,598.2,Shadowfax,R_WH_002_Pimpri-Chinchwad
84246,9/27/2024,Pune,WH_012,10/3/2024,Footwear,1854.3,BlueDart,R_WH_012_Pune
84247,2/7/2023,Faridabad,WH_018,2/8/2023,Stationery,1507.89,EcomExpress,R_WH_018_Faridabad
84248,8/12/2025,Jabalpur,WH_020,8/21/2025,Appliances,1623.61,Shadowfax,R_WH_020_Jabalpur
84249,4/4/2023,Nagpur,WH_018,4/8/2023,Industrial Supplies,997.41,XpressBees,R_WH_018_Nagpur
84250,8/21/2023,Moradabad,WH_017,8/24/2023,Appliances,2531.8,BlueDart,R_WH_017_Moradabad
84251,6/5/2025,Moradabad,WH_005,6/10/2025,Sports & Fitness,123.76,Delhivery,R_WH_005_Moradabad
84252,6/12/2023,Ludhiana,WH_015,6/14/2023,Sports & Fitness,3775.97,BlueDart,R_WH_015_Ludhiana
84253,4/18/2025,Kolkata,WH_012,4/20/2025,Fashion-Men,1765.03,Shadowfax,R_WH_012_Kolkata
84254,10/13/2024,Dhanbad,WH_008,10/17/2024,Furniture,1617.2,Shadowfax,R_WH_008_Dhanbad
84255,8/30/2023,Varanasi,WH_003,9/3/2023,Fashion-Men,1600.52,Shadowfax,R_WH_003_Varanasi
84256,11/12/2024,Hyderabad,WH_019,11/13/2024,Books,1525.36,BlueDart,R_WH_019_Hyderabad
84257,4/8/2023,Allahabad,WH_011,4/10/2023,Electronics,1703.35,Delhivery,R_WH_011_Allahabad
84258,8/2/2025,Patna,WH_020,8/3/2025,Automotive,1324.63,Shadowfax,R_WH_020_Patna
84259,1/18/2024,Meerut,WH_001,1/20/2024,Appliances,1179.96,Delhivery,R_WH_001_Meerut
84260,8/1/2024,Indore,WH_017,8/2/2024,Footwear,4342.98,IndiaPost,R_WH_017_Indore
84261,10/16/2023,Thane,WH_008,10/17/2023,Furniture,313.06,XpressBees,R_WH_008_Thane
84262,9/7/2024,Pune,WH_003,9/10/2024,Books,320.73,IndiaPost,R_WH_003_Pune
84263,5/21/2023,Raipur,WH_004,5/23/2023,Books,704.51,BlueDart,R_WH_004_Raipur
84264,7/22/2023,Kanpur,WH_006,7/25/2023,Footwear,5139.48,DTDC,R_WH_006_Kanpur
84265,5/2/2024,Hyderabad,WH_002,5/8/2024,Office Products,955.89,DTDC,R_WH_002_Hyderabad
84266,2/8/2024,Kanpur,WH_002,2/12/2024,Appliances,202.7,BlueDart,R_WH_002_Kanpur
84267,9/17/2025,Dhanbad,WH_008,9/19/2025,Appliances,151.75,Delhivery,R_WH_008_Dhanbad
84268,2/21/2024,Gwalior,WH_017,2/24/2024,Appliances,3646.85,AmazonLogistics,R_WH_017_Gwalior
84269,3/12/2025,Jodhpur,WH_016,3/13/2025,Jewellery,112.54,BlueDart,R_WH_016_Jodhpur
84270,11/2/2023,Jaipur,WH_007,11/6/2023,Home & Kitchen,2272.4,DTDC,R_WH_007_Jaipur
84271,8/3/2025,Faridabad,WH_003,8/6/2025,Jewellery,4896.27,BlueDart,R_WH_003_Faridabad
84272,5/17/2023,Madurai,WH_004,5/20/2023,Toys & Baby,252.08,Delhivery,R_WH_004_Madurai
84273,2/13/2025,Madurai,WH_018,2/16/2025,Sports & Fitness,445.7,Shadowfax,R_WH_018_Madurai
84274,6/23/2025,Jabalpur,WH_004,6/25/2025,Jewellery,133.34,DTDC,R_WH_004_Jabalpur
84275,9/9/2024,Visakhapatnam,WH_003,9/15/2024,Office Products,2727.86,AmazonLogistics,R_WH_003_Visakhapatnam
84276,7/10/2025,Lucknow,WH_016,7/17/2025,Books,1426.01,Delhivery,R_WH_016_Lucknow
84277,5/10/2023,Vijayawada,WH_020,5/12/2023,Footwear,424.87,Delhivery,R_WH_020_Vijayawada
84278,2/11/2025,Vijayawada,WH_010,2/14/2025,Automotive,903.59,EcomExpress,R_WH_010_Vijayawada
84279,9/16/2024,Gurugram,WH_003,9/21/2024,Sports & Fitness,137.16,DTDC,R_WH_003_Gurugram
84280,4/13/2025,Chandigarh,WH_015,4/13/2025,Toys & Baby,279.55,EcomExpress,R_WH_015_Chandigarh
84281,4/26/2023,Srinagar,WH_011,5/1/2023,Footwear,951.49,EcomExpress,R_WH_011_Srinagar
84282,5/18/2023,Thane,WH_013,5/24/2023,Industrial Supplies,906.2,Delhivery,R_WH_013_Thane
84283,2/19/2024,Indore,WH_020,2/23/2024,Stationery,1080.34,Delhivery,R_WH_020_Indore
84284,6/10/2023,Lucknow,WH_015,6/11/2023,Footwear,1500.85,AmazonLogistics,R_WH_015_Lucknow
84285,9/11/2024,Lucknow,WH_011,9/14/2024,Electronics,715.74,Delhivery,R_WH_011_Lucknow
84286,9/5/2023,Bhiwandi,WH_011,9/8/2023,Books,230.05,XpressBees,R_WH_011_Bhiwandi
84287,5/28/2025,Bhopal,WH_017,5/30/2025,Pet Supplies,2704.84,AmazonLogistics,R_WH_017_Bhopal
84288,5/14/2023,Vijayawada,WH_016,5/18/2023,Health,147.68,DTDC,R_WH_016_Vijayawada
84289,6/9/2024,Delhi,WH_013,6/13/2024,Home & Kitchen,2320.68,DTDC,R_WH_013_Delhi
84290,8/12/2024,Rajkot,WH_011,8/12/2024,Appliances,1197,EcomExpress,R_WH_011_Rajkot
84291,9/28/2023,Ghaziabad,WH_005,9/29/2023,Fashion-Men,2226.61,Shadowfax,R_WH_005_Ghaziabad
84292,8/13/2023,Jabalpur,WH_013,8/17/2023,Mobile & Accessories,1262.12,Shadowfax,R_WH_013_Jabalpur
84293,5/1/2023,Dhanbad,WH_012,5/1/2023,Pet Supplies,2386.27,BlueDart,R_WH_012_Dhanbad
84294,1/4/2025,Pimpri-Chinchwad,WH_005,1/6/2025,Furniture,3521.61,AmazonLogistics,R_WH_005_Pimpri-Chinchwad
84295,12/21/2024,Gurugram,WH_020,12/24/2024,Footwear,1174.44,AmazonLogistics,R_WH_020_Gurugram
84296,7/27/2025,Ghaziabad,WH_014,7/29/2025,Footwear,326.58,BlueDart,R_WH_014_Ghaziabad
84297,4/7/2024,Indore,WH_007,4/11/2024,Grocery,1134.36,Delhivery,R_WH_007_Indore
84298,7/4/2025,Jaipur,WH_014,7/4/2025,Pet Supplies,250.43,DTDC,R_WH_014_Jaipur
84299,8/28/2023,Ahmedabad,WH_014,9/1/2023,Appliances,5372.36,BlueDart,R_WH_014_Ahmedabad
84300,1/21/2023,Mumbai,WH_007,1/25/2023,Jewellery,927.27,IndiaPost,R_WH_007_Mumbai
84301,3/23/2024,Thane,WH_019,3/28/2024,Pet Supplies,1961.24,EcomExpress,R_WH_019_Thane
84302,3/7/2025,Agra,WH_017,3/11/2025,Industrial Supplies,295.08,BlueDart,R_WH_017_Agra
84303,8/12/2025,Meerut,WH_008,8/15/2025,Health,4616.45,EcomExpress,R_WH_008_Meerut
84304,11/25/2023,Hyderabad,WH_002,11/27/2023,Sports & Fitness,330.2,Shadowfax,R_WH_002_Hyderabad
84305,3/23/2024,Meerut,WH_014,3/25/2024,Automotive,884.23,BlueDart,R_WH_014_Meerut
84306,8/27/2024,Agra,WH_002,8/30/2024,Electronics,2189.07,Delhivery,R_WH_002_Agra
84307,7/28/2025,Kalyan-Dombivli,WH_006,8/1/2025,Sports & Fitness,879.56,BlueDart,R_WH_006_Kalyan-Dombivli
84308,9/12/2023,Bhubaneswar,WH_016,9/14/2023,Appliances,394.47,DTDC,R_WH_016_Bhubaneswar
84309,6/11/2023,Madurai,WH_011,6/16/2023,Health,1452.35,XpressBees,R_WH_011_Madurai
84310,10/30/2023,Nagpur,WH_003,11/1/2023,Beauty & Personal Care,137.43,Shadowfax,R_WH_003_Nagpur
84311,2/2/2025,Bhopal,WH_007,2/10/2025,Appliances,546.12,XpressBees,R_WH_007_Bhopal
84312,2/15/2025,Jaipur,WH_002,2/17/2025,Books,1743.8,IndiaPost,R_WH_002_Jaipur
84313,7/7/2023,Madurai,WH_002,7/12/2023,Industrial Supplies,1662.21,EcomExpress,R_WH_002_Madurai
84314,9/15/2024,Aligarh,WH_017,9/16/2024,Sports & Fitness,652.4,EcomExpress,R_WH_017_Aligarh
84315,1/30/2023,Jaipur,WH_004,1/31/2023,Fashion-Men,1295.13,Shadowfax,R_WH_004_Jaipur
84316,2/23/2025,Mumbai,WH_012,3/2/2025,Pet Supplies,540.75,AmazonLogistics,R_WH_012_Mumbai
84317,3/11/2024,Ludhiana,WH_014,3/15/2024,Home & Kitchen,1031.32,IndiaPost,R_WH_014_Ludhiana
84318,11/11/2023,Howrah,WH_006,11/11/2023,Stationery,1467.79,BlueDart,R_WH_006_Howrah
84319,6/5/2025,Kalyan-Dombivli,WH_005,6/9/2025,Automotive,618.39,BlueDart,R_WH_005_Kalyan-Dombivli
84320,1/23/2024,Chennai,WH_007,1/25/2024,Mobile & Accessories,191.38,Delhivery,R_WH_007_Chennai
84321,11/10/2024,Aligarh,WH_001,11/18/2024,Fashion-Men,148.37,BlueDart,R_WH_001_Aligarh
84322,4/24/2024,Kalyan-Dombivli,WH_006,4/25/2024,Fashion-Men,4817.63,XpressBees,R_WH_006_Kalyan-Dombivli
84323,8/30/2024,Nashik,WH_013,9/1/2024,Automotive,110.31,IndiaPost,R_WH_013_Nashik
84324,5/15/2023,Gurugram,WH_005,5/20/2023,Automotive,133.2,Shadowfax,R_WH_005_Gurugram
84325,2/7/2023,Gwalior,WH_017,2/9/2023,Industrial Supplies,448.58,BlueDart,R_WH_017_Gwalior
84326,10/15/2023,Vasai-Virar,WH_014,10/17/2023,Jewellery,816.44,EcomExpress,R_WH_014_Vasai-Virar
84327,3/10/2023,Chennai,WH_005,3/14/2023,Beauty & Personal Care,2848.53,EcomExpress,R_WH_005_Chennai
84328,1/15/2025,Mumbai,WH_001,1/19/2025,Health,390.27,Shadowfax,R_WH_001_Mumbai
84329,3/8/2023,Vasai-Virar,WH_014,3/13/2023,Pet Supplies,1225.65,EcomExpress,R_WH_014_Vasai-Virar
84330,7/21/2024,Ahmedabad,WH_009,7/22/2024,Mobile & Accessories,701.32,XpressBees,R_WH_009_Ahmedabad
84331,2/26/2025,Bhiwandi,WH_002,2/26/2025,Fashion-Men,835.47,Delhivery,R_WH_002_Bhiwandi
84332,7/11/2023,Kanpur,WH_001,7/17/2023,Books,358.97,Shadowfax,R_WH_001_Kanpur
84333,4/30/2023,Pune,WH_007,5/3/2023,Sports & Fitness,528.28,Shadowfax,R_WH_007_Pune
84334,2/5/2024,Madurai,WH_017,2/10/2024,Toys & Baby,1679.4,EcomExpress,R_WH_017_Madurai
84335,2/4/2024,Kolkata,WH_016,2/6/2024,Automotive,539.19,DTDC,R_WH_016_Kolkata
84336,6/6/2024,Chennai,WH_011,6/7/2024,Automotive,1644.83,EcomExpress,R_WH_011_Chennai
84337,6/27/2025,Pune,WH_005,6/30/2025,Appliances,1858.46,EcomExpress,R_WH_005_Pune
84338,10/19/2024,Raipur,WH_007,10/23/2024,Footwear,1674.49,Shadowfax,R_WH_007_Raipur
84339,1/14/2023,Meerut,WH_013,1/19/2023,Electronics,178.27,XpressBees,R_WH_013_Meerut
84340,6/29/2024,Mumbai,WH_003,6/29/2024,Appliances,1592.14,XpressBees,R_WH_003_Mumbai
84341,12/16/2024,Rajkot,WH_008,12/19/2024,Mobile & Accessories,250.85,IndiaPost,R_WH_008_Rajkot
84342,8/20/2024,Kalyan-Dombivli,WH_001,8/24/2024,Pet Supplies,493.61,DTDC,R_WH_001_Kalyan-Dombivli
84343,4/13/2024,Moradabad,WH_003,4/18/2024,Jewellery,959.34,BlueDart,R_WH_003_Moradabad
84344,6/11/2025,Srinagar,WH_016,6/11/2025,Health,3198,IndiaPost,R_WH_016_Srinagar
84345,6/3/2023,Vijayawada,WH_008,6/6/2023,Toys & Baby,1869.49,BlueDart,R_WH_008_Vijayawada
84346,6/19/2023,Bhiwandi,WH_004,6/21/2023,Industrial Supplies,1632.37,BlueDart,R_WH_004_Bhiwandi
84347,8/14/2025,Moradabad,WH_020,8/18/2025,Health,846.66,Delhivery,R_WH_020_Moradabad
84348,11/9/2024,Jaipur,WH_015,11/10/2024,Electronics,964.44,EcomExpress,R_WH_015_Jaipur
84349,1/21/2024,Kalyan-Dombivli,WH_017,1/26/2024,Electronics,1050.46,EcomExpress,R_WH_017_Kalyan-Dombivli
84350,11/27/2024,Kanpur,WH_015,11/28/2024,Health,2101.74,IndiaPost,R_WH_015_Kanpur
84351,11/2/2023,Thane,WH_005,11/4/2023,Books,2092.09,EcomExpress,R_WH_005_Thane
84352,9/16/2024,Delhi,WH_009,9/18/2024,Pet Supplies,2779.21,EcomExpress,R_WH_009_Delhi
84353,10/17/2024,Pimpri-Chinchwad,WH_003,10/25/2024,Electronics,2029.69,BlueDart,R_WH_003_Pimpri-Chinchwad
84354,11/14/2023,Mangalore,WH_010,11/16/2023,Office Products,203.09,Delhivery,R_WH_010_Mangalore
84355,12/20/2023,Madurai,WH_019,12/22/2023,Toys & Baby,3099.97,IndiaPost,R_WH_019_Madurai
84356,6/25/2025,Agra,WH_008,6/30/2025,Fashion-Men,2053.99,Delhivery,R_WH_008_Agra
84357,7/30/2023,Jaipur,WH_005,8/7/2023,Stationery,797.45,Shadowfax,R_WH_005_Jaipur
84358,6/13/2025,Chennai,WH_014,6/14/2025,Jewellery,3157.37,Delhivery,R_WH_014_Chennai
84359,12/3/2024,Visakhapatnam,WH_006,12/6/2024,Appliances,204.73,BlueDart,R_WH_006_Visakhapatnam
84360,3/8/2025,Chandigarh,WH_020,3/12/2025,Sports & Fitness,185.7,DTDC,R_WH_020_Chandigarh
84361,11/24/2024,Chandigarh,WH_018,11/25/2024,Grocery,2493.77,AmazonLogistics,R_WH_018_Chandigarh
84362,3/30/2024,Bengaluru,WH_004,3/31/2024,Books,1799.72,Delhivery,R_WH_004_Bengaluru
84363,10/28/2024,Mumbai,WH_001,10/30/2024,Sports & Fitness,327.88,BlueDart,R_WH_001_Mumbai
84364,5/3/2025,Jaipur,WH_011,5/6/2025,Office Products,408.36,Shadowfax,R_WH_011_Jaipur
84365,7/11/2023,Hyderabad,WH_015,7/12/2023,Fashion-Men,2354.56,Delhivery,R_WH_015_Hyderabad
84366,8/15/2024,Ranchi,WH_011,8/17/2024,Jewellery,758.1,Shadowfax,R_WH_011_Ranchi
84367,12/1/2023,Nagpur,WH_001,12/6/2023,Stationery,1460.5,DTDC,R_WH_001_Nagpur
84368,6/23/2025,Kalyan-Dombivli,WH_006,6/24/2025,Jewellery,121.33,Shadowfax,R_WH_006_Kalyan-Dombivli
84369,4/23/2025,Srinagar,WH_017,4/28/2025,Toys & Baby,2420.02,Shadowfax,R_WH_017_Srinagar
84370,8/25/2025,Visakhapatnam,WH_001,8/28/2025,Electronics,470.08,Delhivery,R_WH_001_Visakhapatnam
84371,6/16/2025,Raipur,WH_016,6/19/2025,Automotive,114.42,XpressBees,R_WH_016_Raipur
84372,7/14/2024,Visakhapatnam,WH_007,7/15/2024,Home & Kitchen,3145.3,XpressBees,R_WH_007_Visakhapatnam
84373,3/26/2025,Hyderabad,WH_020,3/31/2025,Electronics,1260.04,Shadowfax,R_WH_020_Hyderabad
84374,7/20/2024,Indore,WH_012,7/22/2024,Mobile & Accessories,864.25,DTDC,R_WH_012_Indore
84375,4/27/2025,Ranchi,WH_016,4/30/2025,Stationery,1852.86,DTDC,R_WH_016_Ranchi
84376,3/8/2023,Jodhpur,WH_008,3/14/2023,Office Products,2045.41,EcomExpress,R_WH_008_Jodhpur
84377,9/18/2024,Kanpur,WH_004,9/22/2024,Automotive,1933.77,BlueDart,R_WH_004_Kanpur
84378,4/22/2023,Delhi,WH_014,4/30/2023,Pet Supplies,134.11,EcomExpress,R_WH_014_Delhi
84379,11/1/2024,Chennai,WH_009,11/5/2024,Health,753.6,BlueDart,R_WH_009_Chennai
84380,4/17/2023,Gurugram,WH_019,4/20/2023,Jewellery,614.57,BlueDart,R_WH_019_Gurugram
84381,1/26/2023,Amritsar,WH_015,1/30/2023,Fashion-Men,2311.7,XpressBees,R_WH_015_Amritsar
84382,9/27/2025,Bhiwandi,WH_007,10/1/2025,Stationery,1216.37,BlueDart,R_WH_007_Bhiwandi
84383,9/13/2024,Jabalpur,WH_013,9/14/2024,Sports & Fitness,1669.67,Delhivery,R_WH_013_Jabalpur
84384,3/7/2023,Vasai-Virar,WH_001,3/10/2023,Mobile & Accessories,1189.57,EcomExpress,R_WH_001_Vasai-Virar
84385,2/18/2024,Lucknow,WH_009,2/19/2024,Appliances,841.51,XpressBees,R_WH_009_Lucknow
84386,12/17/2024,Jaipur,WH_008,12/19/2024,Grocery,2490.77,DTDC,R_WH_008_Jaipur
84387,9/4/2024,Allahabad,WH_005,9/7/2024,Furniture,2300.23,Delhivery,R_WH_005_Allahabad
84388,5/14/2024,Patna,WH_016,5/17/2024,Sports & Fitness,509.63,EcomExpress,R_WH_016_Patna
84389,12/18/2024,Delhi,WH_009,12/20/2024,Mobile & Accessories,326.15,Shadowfax,R_WH_009_Delhi
84390,1/1/2023,Delhi,WH_020,1/7/2023,Furniture,184.58,Delhivery,R_WH_020_Delhi
84391,1/5/2025,Nagpur,WH_001,1/7/2025,Health,374.45,BlueDart,R_WH_001_Nagpur
84392,8/4/2024,Srinagar,WH_015,8/7/2024,Home & Kitchen,950.25,XpressBees,R_WH_015_Srinagar
84393,10/23/2024,Jabalpur,WH_008,10/27/2024,Toys & Baby,765.56,IndiaPost,R_WH_008_Jabalpur
84394,4/3/2024,Mumbai,WH_002,4/5/2024,Toys & Baby,997.14,Delhivery,R_WH_002_Mumbai
84395,1/4/2024,Indore,WH_005,1/9/2024,Electronics,611.49,Delhivery,R_WH_005_Indore
84396,12/27/2024,Bhopal,WH_019,12/27/2024,Grocery,3471.8,DTDC,R_WH_019_Bhopal
84397,4/1/2025,Nagpur,WH_009,4/5/2025,Electronics,1604.86,DTDC,R_WH_009_Nagpur
84398,5/22/2023,Bhubaneswar,WH_004,5/25/2023,Health,2286.45,EcomExpress,R_WH_004_Bhubaneswar
84399,1/14/2023,Bhubaneswar,WH_012,1/18/2023,Office Products,2018.19,Delhivery,R_WH_012_Bhubaneswar
84400,4/12/2024,Faridabad,WH_004,4/17/2024,Electronics,263.05,BlueDart,R_WH_004_Faridabad
84401,12/11/2024,Howrah,WH_013,12/13/2024,Fashion-Women,586.65,DTDC,R_WH_013_Howrah
84402,6/14/2024,Kolkata,WH_015,6/15/2024,Health,1407.65,EcomExpress,R_WH_015_Kolkata
84403,2/14/2024,Varanasi,WH_016,2/17/2024,Home & Kitchen,645.59,BlueDart,R_WH_016_Varanasi
84404,4/6/2025,Visakhapatnam,WH_016,4/8/2025,Automotive,245.35,BlueDart,R_WH_016_Visakhapatnam
84405,5/30/2023,Madurai,WH_017,6/2/2023,Office Products,816.17,BlueDart,R_WH_017_Madurai
84406,2/12/2025,Nashik,WH_018,2/19/2025,Appliances,821.88,Delhivery,R_WH_018_Nashik
84407,4/10/2025,Howrah,WH_003,4/11/2025,Electronics,1121.86,Shadowfax,R_WH_003_Howrah
84408,11/29/2023,Visakhapatnam,WH_006,11/29/2023,Fashion-Women,3807.98,Shadowfax,R_WH_006_Visakhapatnam
84409,3/15/2023,Visakhapatnam,WH_008,3/20/2023,Jewellery,1301.27,Delhivery,R_WH_008_Visakhapatnam
84410,3/13/2024,Faridabad,WH_002,3/17/2024,Sports & Fitness,1134.02,Shadowfax,R_WH_002_Faridabad
84411,1/18/2024,Vijayawada,WH_013,1/19/2024,Furniture,1139.51,Shadowfax,R_WH_013_Vijayawada
84412,7/3/2025,Surat,WH_011,7/5/2025,Beauty & Personal Care,293.37,DTDC,R_WH_011_Surat
84413,12/17/2023,Bengaluru,WH_013,12/20/2023,Health,159.62,Delhivery,R_WH_013_Bengaluru
84414,9/23/2023,Gurugram,WH_019,9/26/2023,Toys & Baby,1411.69,BlueDart,R_WH_019_Gurugram
84415,3/15/2025,Aligarh,WH_019,3/17/2025,Pet Supplies,875,Shadowfax,R_WH_019_Aligarh
84416,8/30/2025,Dhanbad,WH_004,9/1/2025,Books,1040.22,DTDC,R_WH_004_Dhanbad
84417,10/18/2024,Bengaluru,WH_005,10/22/2024,Electronics,101.65,IndiaPost,R_WH_005_Bengaluru
84418,8/8/2025,Mumbai,WH_004,8/10/2025,Automotive,4225.3,XpressBees,R_WH_004_Mumbai
84419,10/6/2024,Jabalpur,WH_012,10/14/2024,Mobile & Accessories,3803.97,BlueDart,R_WH_012_Jabalpur
84420,2/9/2024,Pune,WH_010,2/11/2024,Appliances,1288.14,Delhivery,R_WH_010_Pune
84421,6/4/2025,Varanasi,WH_003,6/7/2025,Stationery,265.97,XpressBees,R_WH_003_Varanasi
84422,2/27/2024,Raipur,WH_006,2/29/2024,Fashion-Men,585.12,Shadowfax,R_WH_006_Raipur
84423,10/21/2024,Rajkot,WH_011,10/24/2024,Stationery,542.05,IndiaPost,R_WH_011_Rajkot
84424,8/24/2025,Nagpur,WH_018,8/27/2025,Appliances,2524.87,IndiaPost,R_WH_018_Nagpur
84425,6/29/2025,Chennai,WH_005,7/2/2025,Beauty & Personal Care,298.01,Shadowfax,R_WH_005_Chennai
84426,3/20/2023,Dhanbad,WH_014,3/23/2023,Health,1465.38,DTDC,R_WH_014_Dhanbad
84427,11/5/2023,Bengaluru,WH_002,11/6/2023,Mobile & Accessories,4161.03,Delhivery,R_WH_002_Bengaluru
84428,12/27/2024,Hyderabad,WH_015,12/27/2024,Office Products,1714.52,IndiaPost,R_WH_015_Hyderabad
84429,2/2/2023,Kalyan-Dombivli,WH_011,2/4/2023,Appliances,1036.66,XpressBees,R_WH_011_Kalyan-Dombivli
84430,6/8/2025,Gurugram,WH_016,6/10/2025,Footwear,1973.66,EcomExpress,R_WH_016_Gurugram
84431,3/3/2024,Mangalore,WH_001,3/3/2024,Mobile & Accessories,1070.73,DTDC,R_WH_001_Mangalore
84432,12/6/2024,Agra,WH_003,12/9/2024,Jewellery,491.85,DTDC,R_WH_003_Agra
