transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
50808,WH_004,Nashik,152.5,3.09,IndiaPost,0.785,11.5
50809,WH_013,Dhanbad,129.5,0.9,AmazonLogistics,0.923,9.9
50810,WH_001,Kalyan-Dombivli,273.1,1.76,Shadowfax,0.877,7.9
50811,WH_007,Faridabad,94.4,3.88,BlueDart,0.913,8.6
50812,WH_020,Coimbatore,137.5,2.69,AmazonLogistics,0.915,7.1
50813,WH_020,Dhanbad,54.7,1.77,Shadowfax,0.921,17.5
50814,WH_005,Aligarh,110.3,3.43,DTDC,0.983,18.5
50815,WH_006,Surat,127.8,3.42,DTDC,0.897,4.3
50816,WH_018,Ghaziabad,169.8,3.18,Shadowfax,0.851,6.4
50817,WH_012,Thane,54.8,2.53,DTDC,0.88,7.2
50818,WH_008,Visakhapatnam,201.6,3.68,Delhivery,0.982,7.1
50819,WH_013,Gwalior,34.2,1.35,IndiaPost,0.807,7.2
50820,WH_007,Delhi,152,2.75,BlueDart,0.823,8
50821,WH_014,Kolkata,125.6,1.4,Delhivery,0.776,5.5
50822,WH_018,Lucknow,154.7,2.2,DTDC,0.77,9.8
50823,WH_008,Faridabad,106.3,2.82,Shadowfax,0.916,14.8
50824,WH_010,Nashik,79.5,2.27,EcomExpress,0.867,13.8
50825,WH_009,Vasai-Virar,345.1,2.2,XpressBees,0.912,21.6
50826,WH_005,Delhi,160.9,0.92,AmazonLogistics,0.859,4.7
50827,WH_014,Madurai,28.8,1.21,AmazonLogistics,0.865,20.8
50828,WH_014,Ludhiana,192.7,2.11,XpressBees,0.903,9.7
50829,WH_007,Agra,88,1.44,Delhivery,0.9,59.5
50830,WH_005,Bhubaneswar,660.6,3.57,BlueDart,0.955,26.2
50831,WH_004,Kanpur,42.4,3.19,DTDC,0.9,14.5
50832,WH_017,Ahmedabad,46.2,3.58,AmazonLogistics,0.929,2.8
50833,WH_006,Mumbai,82.2,3.38,AmazonLogistics,0.914,12.9
50834,WH_020,Vadodara,4.9,2.17,Shadowfax,0.863,5.6
50835,WH_003,Patna,202.3,3.36,EcomExpress,0.974,7.2
50836,WH_019,Jaipur,44.3,3.75,XpressBees,0.865,6.9
50837,WH_011,Nagpur,164.3,1.33,EcomExpress,0.844,4.7
50838,WH_004,Allahabad,112.6,2.13,DTDC,0.906,12.5
50839,WH_016,Chandigarh,217.5,1.05,Delhivery,0.925,13.2
50840,WH_013,Mumbai,33.4,3.25,BlueDart,0.981,2.7
50841,WH_011,Allahabad,9.9,1.51,EcomExpress,0.871,9.8
50842,WH_013,Ranchi,122.9,2.14,AmazonLogistics,0.948,6.9
50843,WH_008,Indore,146.3,3.71,EcomExpress,0.969,7.4
50844,WH_016,Chennai,163.6,3.24,IndiaPost,0.921,4.5
50845,WH_001,Surat,78.9,1.32,Delhivery,0.831,8.3
50846,WH_011,Bhiwandi,361,3.17,DTDC,0.94,11.9
50847,WH_020,Kalyan-Dombivli,94.9,1.7,Delhivery,0.833,11.7
50848,WH_009,Lucknow,19.7,2.01,XpressBees,0.811,36.6
50849,WH_010,Vadodara,105.1,2.14,AmazonLogistics,0.866,14.6
50850,WH_017,Varanasi,81.1,2.63,Shadowfax,0.877,16.6
50851,WH_008,Rajkot,95.7,1.34,Shadowfax,0.972,3.7
50852,WH_018,Ahmedabad,79.9,3.44,Shadowfax,0.886,3.4
50853,WH_011,Gwalior,56.8,1.6,AmazonLogistics,0.915,5.1
50854,WH_010,Gurugram,27.8,3.41,AmazonLogistics,0.879,1
50855,WH_014,Varanasi,297.6,3.42,XpressBees,0.808,9.4
50856,WH_015,Ghaziabad,30.1,3.65,DTDC,0.952,6.1
50857,WH_001,Chennai,26.8,1.88,IndiaPost,0.791,6
50858,WH_003,Meerut,124.9,2.9,Shadowfax,0.825,18
50859,WH_019,Kolkata,40.8,1.19,IndiaPost,0.826,5.9
50860,WH_014,Rajkot,52.1,1.51,Delhivery,0.818,2.8
50861,WH_003,Madurai,165.6,1.08,DTDC,0.951,21.1
50862,WH_003,Aligarh,361,1.12,Delhivery,0.91,32.8
50863,WH_014,Howrah,81.9,2.4,AmazonLogistics,0.931,4.3
50864,WH_005,Lucknow,109.7,2.22,AmazonLogistics,0.853,11.8
50865,WH_015,Visakhapatnam,156,2.34,AmazonLogistics,0.887,15.4
50866,WH_015,Indore,234.7,2.55,DTDC,0.805,17.2
50867,WH_019,Srinagar,126.8,1.93,EcomExpress,0.869,3.5
50868,WH_001,Ludhiana,117.4,3.26,Delhivery,0.847,6.1
50869,WH_010,Delhi,182.9,2.28,AmazonLogistics,0.786,6
50870,WH_002,Ahmedabad,214.5,2.51,DTDC,0.895,16.1
50871,WH_016,Vadodara,272.6,2.9,Shadowfax,0.99,26.6
50872,WH_015,Jodhpur,153.9,2.43,DTDC,0.819,10.1
50873,WH_013,Pimpri-Chinchwad,69.9,1.95,AmazonLogistics,0.95,3.7
50874,WH_016,Kalyan-Dombivli,329.7,3.24,XpressBees,0.837,22.5
50875,WH_017,Ghaziabad,51.8,3.2,XpressBees,0.883,2.5
50876,WH_006,Patna,155.2,2.37,IndiaPost,0.701,7.8
50877,WH_015,Faridabad,169,2.79,Delhivery,0.89,13.2
50878,WH_016,Thane,146.4,1.67,Shadowfax,0.934,4
50879,WH_004,Jaipur,196.8,3.51,Shadowfax,0.939,7.5
50880,WH_009,Agra,265.6,1.41,Delhivery,0.971,20.3
50881,WH_015,Chennai,171.6,3.62,BlueDart,0.781,15.9
50882,WH_010,Varanasi,68.4,1.32,Delhivery,0.901,4
50883,WH_010,Varanasi,59.8,3.88,DTDC,0.91,3.5
50884,WH_014,Mangalore,143.6,3.04,Delhivery,0.833,20
50885,WH_009,Ranchi,133.3,3.3,BlueDart,0.948,6.1
50886,WH_019,Thane,109.1,1.22,XpressBees,0.961,19.4
50887,WH_003,Bengaluru,88.7,1.56,IndiaPost,0.941,15.5
50888,WH_003,Allahabad,104.2,1.54,DTDC,0.943,12.8
50889,WH_005,Nashik,23.3,3.84,DTDC,0.887,2.2
50890,WH_019,Srinagar,49.8,3.51,EcomExpress,0.921,7.7
50891,WH_017,Lucknow,40.4,2.64,Delhivery,0.854,25.2
50892,WH_002,Howrah,344.5,3.72,Delhivery,0.91,11.4
50893,WH_011,Pune,230.4,1.9,XpressBees,0.878,21.5
50894,WH_002,Bengaluru,106.2,2.3,Shadowfax,0.789,7.4
50895,WH_020,Lucknow,231.4,2.8,EcomExpress,0.806,6.6
50896,WH_020,Bhiwandi,217.6,2.76,Shadowfax,0.853,10.5
50897,WH_003,Allahabad,239.9,3.89,Shadowfax,0.914,21.5
50898,WH_010,Kalyan-Dombivli,217.1,3.64,BlueDart,0.942,7.1
50899,WH_007,Bhiwandi,141.6,1.82,AmazonLogistics,0.838,14.1
50900,WH_007,Bhiwandi,19.5,1.84,IndiaPost,0.873,11.9
50901,WH_005,Ahmedabad,108,1.87,Delhivery,0.806,10
50902,WH_013,Nagpur,290.6,3.41,Shadowfax,0.881,7.9
50903,WH_007,Howrah,363.7,3.59,DTDC,0.854,12.4
50904,WH_008,Coimbatore,514.5,1.54,EcomExpress,0.855,33.4
50905,WH_020,Bhiwandi,70.9,3.68,XpressBees,0.99,2.5
50906,WH_008,Kalyan-Dombivli,307.8,1.12,BlueDart,0.808,13.6
50907,WH_018,Agra,211.4,3.81,AmazonLogistics,0.882,8.6
50908,WH_015,Vasai-Virar,21.9,1.15,IndiaPost,0.807,2.9
50909,WH_012,Nagpur,126.4,1.27,XpressBees,0.889,3.6
50910,WH_004,Kolkata,260.4,2.01,Delhivery,0.869,15.3
50911,WH_009,Kanpur,122.9,1.76,AmazonLogistics,0.855,7.5
50912,WH_003,Vasai-Virar,94,2.65,IndiaPost,0.82,21.2
50913,WH_008,Pimpri-Chinchwad,110.7,2.21,BlueDart,0.961,19.2
50914,WH_016,Bengaluru,119.5,3,Shadowfax,0.952,48
50915,WH_012,Bengaluru,449.7,2.42,DTDC,0.913,21.5
50916,WH_017,Jaipur,11,2.84,DTDC,0.946,5.8
50917,WH_007,Rajkot,118.7,2.81,Delhivery,0.84,3.9
50918,WH_015,Lucknow,73.1,1.85,IndiaPost,0.897,7
50919,WH_011,Aligarh,252.5,0.96,BlueDart,0.784,13.9
50920,WH_013,Raipur,297.7,3.89,EcomExpress,0.796,24.4
50921,WH_017,Nashik,203.3,0.94,IndiaPost,0.961,12.2
50922,WH_004,Nagpur,152.1,2.89,BlueDart,0.732,16.5
50923,WH_012,Moradabad,768.3,1.43,AmazonLogistics,0.873,25.5
50924,WH_014,Mumbai,141.2,2.22,Shadowfax,0.845,30.8
50925,WH_014,Amritsar,11.6,3.57,DTDC,0.909,7.9
50926,WH_020,Ahmedabad,233.3,2.78,IndiaPost,0.772,9.2
50927,WH_017,Delhi,222.6,2.72,BlueDart,0.888,10.6
50928,WH_013,Gwalior,114,1.08,AmazonLogistics,0.94,5.3
50929,WH_013,Moradabad,39.5,1.77,Shadowfax,0.924,13.2
50930,WH_016,Chennai,201.6,1.47,XpressBees,0.913,16.6
50931,WH_019,Raipur,417.7,1.99,IndiaPost,0.808,19.2
50932,WH_008,Delhi,47.3,1.15,Shadowfax,0.778,5
50933,WH_004,Lucknow,195.8,1.63,IndiaPost,0.868,5.7
50934,WH_018,Lucknow,176.7,2.87,IndiaPost,0.831,7.4
50935,WH_002,Nagpur,128.6,3.58,EcomExpress,0.795,5.9
50936,WH_011,Bengaluru,150.2,1.7,DTDC,0.973,16.2
50937,WH_011,Ahmedabad,46.8,3.79,Delhivery,0.885,9.9
50938,WH_017,Chennai,330.8,3.1,Delhivery,0.82,10.1
50939,WH_002,Bhopal,71.4,3.89,Delhivery,0.827,4.9
50940,WH_014,Gurugram,99.1,1.98,DTDC,0.881,2.9
50941,WH_019,Ranchi,192.1,2.01,IndiaPost,0.871,5.3
50942,WH_008,Lucknow,407.8,2.36,AmazonLogistics,0.919,12.1
50943,WH_005,Jaipur,140,3.77,DTDC,0.973,7
50944,WH_003,Agra,126.2,3.88,DTDC,0.931,20.1
50945,WH_008,Bengaluru,51.8,1.4,IndiaPost,0.872,3.9
50946,WH_020,Patna,79.4,2.69,XpressBees,0.917,6.9
50947,WH_001,Lucknow,137.9,3.37,AmazonLogistics,0.851,10.2
50948,WH_001,Vasai-Virar,390.6,3.61,BlueDart,0.85,17.1
50949,WH_008,Chennai,145.4,3.75,EcomExpress,0.99,11.1
50950,WH_015,Vijayawada,43.3,2.11,Delhivery,0.855,10.1
50951,WH_020,Ludhiana,342.8,1.18,BlueDart,0.984,12.9
50952,WH_019,Srinagar,47.3,1.85,EcomExpress,0.836,15.6
50953,WH_011,Bhubaneswar,192.7,0.93,BlueDart,0.881,14.9
50954,WH_002,Bengaluru,45.3,1.06,EcomExpress,0.813,1.4
50955,WH_008,Srinagar,109.7,3.48,Delhivery,0.899,3.6
50956,WH_007,Madurai,86.7,1.55,Shadowfax,0.925,2.7
50957,WH_003,Kolkata,50,2.12,Shadowfax,0.89,6.3
50958,WH_014,Nagpur,120.4,3.78,AmazonLogistics,0.92,6.2
50959,WH_017,Gurugram,173,2.68,IndiaPost,0.892,6.9
50960,WH_013,Indore,213.4,2.07,BlueDart,0.858,10.9
50961,WH_020,Pune,68.9,2.94,BlueDart,0.769,6.6
50962,WH_010,Gurugram,163,1.42,EcomExpress,0.841,19.4
50963,WH_017,Bhopal,228.4,2.2,XpressBees,0.903,8.6
50964,WH_006,Ahmedabad,94.8,1.11,XpressBees,0.85,4.7
50965,WH_007,Nagpur,61.6,3.85,EcomExpress,0.891,4.8
50966,WH_002,Bhubaneswar,114.5,2.54,IndiaPost,0.856,5.7
50967,WH_008,Ranchi,191.1,3.18,IndiaPost,0.875,11.2
50968,WH_016,Jodhpur,43.7,3.2,IndiaPost,0.884,1.8
50969,WH_007,Allahabad,6.5,2.3,IndiaPost,0.915,7.1
50970,WH_007,Delhi,328.7,1.5,AmazonLogistics,0.82,18
50971,WH_007,Bhubaneswar,205,3.55,Shadowfax,0.887,11
50972,WH_005,Jodhpur,428.6,3.32,Shadowfax,0.932,17.5
50973,WH_009,Indore,52.4,3.04,Delhivery,0.86,2.2
50974,WH_015,Meerut,43.5,2.01,Delhivery,0.989,1.9
50975,WH_011,Bhiwandi,241.4,1.39,EcomExpress,0.9,11.9
50976,WH_010,Surat,123.3,3.73,EcomExpress,0.831,6.4
50977,WH_012,Jodhpur,387.2,3.82,BlueDart,0.986,19.8
50978,WH_013,Agra,111.8,2.11,AmazonLogistics,0.897,6.9
50979,WH_018,Ahmedabad,7.7,3.1,IndiaPost,0.878,13.8
50980,WH_011,Kalyan-Dombivli,174.1,3.51,AmazonLogistics,0.803,7.5
50981,WH_020,Madurai,213.4,1.09,DTDC,0.893,22.4
50982,WH_001,Howrah,73.9,3.78,EcomExpress,0.875,10.7
50983,WH_014,Vasai-Virar,149.9,1.41,DTDC,0.877,41
50984,WH_014,Aligarh,170.5,3.34,AmazonLogistics,0.906,22
50985,WH_004,Jabalpur,247.4,2.01,Shadowfax,0.898,8
50986,WH_010,Srinagar,94.7,2.96,XpressBees,0.905,5.8
50987,WH_009,Moradabad,210.8,2.15,Shadowfax,0.839,13.6
50988,WH_007,Lucknow,131.1,1.34,DTDC,0.857,3.9
50989,WH_008,Vijayawada,335.9,1.36,IndiaPost,0.839,12
50990,WH_009,Kolkata,244.8,1.92,EcomExpress,0.716,10.3
50991,WH_016,Nagpur,147.6,3.38,Shadowfax,0.859,21.8
50992,WH_010,Srinagar,19.4,2.61,EcomExpress,0.925,16.9
50993,WH_019,Kanpur,392.8,3.31,XpressBees,0.976,21.7
50994,WH_013,Lucknow,248.8,2.9,Delhivery,0.865,14.7
50995,WH_013,Meerut,91.9,2.47,IndiaPost,0.99,5.4
50996,WH_016,Hyderabad,132.7,2.24,DTDC,0.953,10.5
50997,WH_018,Delhi,45.1,1.08,AmazonLogistics,0.813,3.9
50998,WH_013,Pune,55,3.38,Shadowfax,0.952,2.9
50999,WH_017,Howrah,88.3,1.79,EcomExpress,0.836,15.6
51000,WH_006,Delhi,54.1,2.14,Shadowfax,0.917,13.5
51001,WH_017,Vijayawada,123.6,2.55,Shadowfax,0.876,4.2
51002,WH_009,Ludhiana,407.3,2.87,AmazonLogistics,0.863,18
51003,WH_008,Allahabad,209.6,2.28,IndiaPost,0.899,25
51004,WH_001,Nagpur,274.8,1.74,EcomExpress,0.99,16.7
51005,WH_011,Bhubaneswar,171.9,2.37,AmazonLogistics,0.82,9.3
51006,WH_014,Kanpur,187,1.25,Shadowfax,0.852,10.5
51007,WH_005,Bhopal,304.9,3.28,EcomExpress,0.84,17.6
51008,WH_016,Surat,313.8,2.34,IndiaPost,0.929,11.3
51009,WH_018,Indore,49.8,1.35,IndiaPost,0.844,8.6
51010,WH_009,Nagpur,375.4,3.22,EcomExpress,0.905,10.1
51011,WH_019,Thane,199.5,2.22,Delhivery,0.901,6
51012,WH_012,Jodhpur,75.7,3.18,Delhivery,0.917,17.4
51013,WH_006,Mumbai,23.3,3.28,EcomExpress,0.921,6.1
51014,WH_005,Pimpri-Chinchwad,54.6,2.47,BlueDart,0.859,1.7
51015,WH_007,Jaipur,207.9,0.9,EcomExpress,0.744,7.8
51016,WH_007,Lucknow,50.6,2.6,Delhivery,0.927,2.6
51017,WH_002,Madurai,201.2,0.95,IndiaPost,0.879,14.2
51018,WH_006,Hyderabad,181.9,2.77,AmazonLogistics,0.856,8.1
51019,WH_017,Moradabad,184.7,3.73,Shadowfax,0.829,6.8
51020,WH_010,Varanasi,67.2,3.67,DTDC,0.85,16.4
51021,WH_015,Bhopal,95.8,3.01,BlueDart,0.92,22.1
51022,WH_013,Rajkot,96.9,1.35,Delhivery,0.99,6.9
51023,WH_002,Mumbai,294.2,2.18,Shadowfax,0.863,13.7
51024,WH_008,Chennai,344.2,2.52,BlueDart,0.813,12.3
51025,WH_010,Bhiwandi,54.6,1.52,IndiaPost,0.9,9.4
51026,WH_017,Chandigarh,140.9,2.21,BlueDart,0.923,33.4
51027,WH_005,Gurugram,48.4,3,AmazonLogistics,0.918,4.5
51028,WH_004,Howrah,458.3,3.05,AmazonLogistics,0.814,16.4
51029,WH_010,Lucknow,200.5,1.67,AmazonLogistics,0.868,8.5
51030,WH_009,Aligarh,179.6,1.94,DTDC,0.86,6.5
51031,WH_003,Bhopal,180.1,3.06,IndiaPost,0.915,7.5
51032,WH_017,Patna,56.5,3.45,IndiaPost,0.855,3.3
51033,WH_014,Ghaziabad,97.4,1.95,Delhivery,0.823,14.9
51034,WH_005,Pune,48,1.42,BlueDart,0.831,6.9
51035,WH_004,Kalyan-Dombivli,58.6,2.03,XpressBees,0.97,6.4
51036,WH_013,Jodhpur,57.1,3.07,EcomExpress,0.749,3
51037,WH_016,Madurai,207.8,2.17,Shadowfax,0.843,8.8
51038,WH_017,Bhubaneswar,58.8,3.37,Delhivery,0.818,5.3
51039,WH_016,Varanasi,105.3,3.61,IndiaPost,0.862,3.6
51040,WH_008,Kalyan-Dombivli,161.1,2.57,IndiaPost,0.877,12.1
51041,WH_001,Varanasi,75.1,1.06,XpressBees,0.818,11.8
51042,WH_015,Bhiwandi,44.9,2.14,IndiaPost,0.822,2.6
51043,WH_020,Allahabad,386.8,1.8,EcomExpress,0.881,14.8
51044,WH_005,Mangalore,76.8,1.15,BlueDart,0.845,19.7
51045,WH_016,Nagpur,201.8,2.4,AmazonLogistics,0.854,6.4
51046,WH_012,Gurugram,298,2.29,BlueDart,0.911,9.5
51047,WH_017,Jaipur,381,1.46,BlueDart,0.97,13.2
51048,WH_009,Lucknow,76.8,2.92,XpressBees,0.911,5
51049,WH_007,Raipur,189.7,2.79,BlueDart,0.907,9.5
51050,WH_009,Bhiwandi,43.2,2.04,EcomExpress,0.913,2.9
51051,WH_010,Patna,227.8,1.94,Shadowfax,0.811,6.9
51052,WH_020,Vijayawada,51.8,3.43,Shadowfax,0.968,23.2
51053,WH_008,Patna,15.1,3.57,Delhivery,0.913,2.5
51054,WH_006,Lucknow,341.3,2.14,BlueDart,0.816,27
51055,WH_003,Howrah,51.8,3.76,BlueDart,0.972,16.2
51056,WH_005,Srinagar,171.6,3.67,EcomExpress,0.924,12.7
51057,WH_011,Nagpur,89.9,1.45,EcomExpress,0.818,19.3
51058,WH_008,Howrah,8.7,3.17,IndiaPost,0.857,9.3
51059,WH_006,Hyderabad,383.3,2.58,IndiaPost,0.814,24.4
51060,WH_007,Gwalior,255.7,1,AmazonLogistics,0.86,11.9
51061,WH_012,Vadodara,212.1,1.13,IndiaPost,0.873,11.8
51062,WH_001,Allahabad,98.4,1.63,IndiaPost,0.865,5.4
51063,WH_016,Jaipur,141.8,1.93,XpressBees,0.905,5.4
51064,WH_011,Thane,53.5,1.29,XpressBees,0.819,2.9
51065,WH_007,Rajkot,13.1,2.01,DTDC,0.852,2.4
51066,WH_007,Indore,203.4,3.02,EcomExpress,0.888,10.3
51067,WH_006,Bhiwandi,272.8,2.38,DTDC,0.892,7.1
51068,WH_013,Jabalpur,97.6,1.54,EcomExpress,0.933,2.6
51069,WH_015,Visakhapatnam,229.6,1.3,XpressBees,0.889,10.7
51070,WH_008,Ghaziabad,159.2,2.98,AmazonLogistics,0.894,5.1
51071,WH_008,Bhubaneswar,236.6,2.56,Shadowfax,0.954,11
51072,WH_004,Rajkot,63.7,2.89,DTDC,0.835,10.7
51073,WH_012,Mangalore,93,0.96,Delhivery,0.937,3.9
51074,WH_009,Hyderabad,172.1,1.12,XpressBees,0.944,5.8
51075,WH_017,Mangalore,70.1,1.81,Delhivery,0.924,14.2
51076,WH_018,Rajkot,363.7,2.94,DTDC,0.983,15.6
51077,WH_009,Vijayawada,153.8,3.54,XpressBees,0.956,7.4
51078,WH_014,Varanasi,159.3,1.32,XpressBees,0.904,7.7
51079,WH_009,Mumbai,136.3,1.56,EcomExpress,0.803,20.9
51080,WH_010,Ahmedabad,333.2,2.55,Delhivery,0.907,16.6
51081,WH_011,Ghaziabad,96.6,1.1,Shadowfax,0.908,5.2
51082,WH_007,Bhopal,260.9,1.04,AmazonLogistics,0.897,7.9
51083,WH_001,Agra,250.1,0.95,EcomExpress,0.834,12
51084,WH_002,Chennai,91.7,1.53,AmazonLogistics,0.99,34.4
51085,WH_010,Mumbai,124.9,1.44,Delhivery,0.917,7.8
51086,WH_011,Pune,15.9,1.96,EcomExpress,0.883,11.8
51087,WH_020,Indore,484.9,3.51,Shadowfax,0.903,13.4
51088,WH_007,Raipur,46.4,1.58,EcomExpress,0.99,5.3
51089,WH_016,Surat,184,3.39,IndiaPost,0.875,9
51090,WH_012,Vasai-Virar,151.3,1.86,EcomExpress,0.885,29.3
51091,WH_014,Madurai,112.7,3.87,EcomExpress,0.923,8.4
51092,WH_009,Chandigarh,40,2.55,Shadowfax,0.769,1.3
51093,WH_012,Bhopal,122,1.78,Delhivery,0.893,7.4
51094,WH_011,Faridabad,41.3,2.06,Delhivery,0.99,3.4
51095,WH_016,Bhubaneswar,273.5,2.95,IndiaPost,0.918,12.3
51096,WH_005,Pimpri-Chinchwad,510.3,1.64,AmazonLogistics,0.878,13.8
51097,WH_010,Aligarh,123.8,1.73,AmazonLogistics,0.831,22.1
51098,WH_003,Kalyan-Dombivli,32.7,1.92,EcomExpress,0.871,2.3
51099,WH_014,Pune,133.7,1.09,BlueDart,0.837,5.1
51100,WH_008,Raipur,376.1,1.08,IndiaPost,0.749,10.6
51101,WH_015,Indore,59.1,2.82,XpressBees,0.832,6.6
51102,WH_019,Kanpur,221,3.57,IndiaPost,0.86,11.5
51103,WH_010,Aligarh,27.3,2.27,BlueDart,0.873,10.3
51104,WH_017,Madurai,136.9,2.27,DTDC,0.941,10.9
51105,WH_018,Bhubaneswar,333.4,1.45,EcomExpress,0.858,21.6
51106,WH_001,Vijayawada,127.9,2.62,Delhivery,0.914,16.9
51107,WH_009,Pimpri-Chinchwad,34.2,1.54,Shadowfax,0.87,16.5
51108,WH_008,Mangalore,165.7,2.1,XpressBees,0.844,9.7
51109,WH_003,Indore,359.3,3.79,Delhivery,0.892,14.1
51110,WH_002,Nagpur,83.8,2.31,Delhivery,0.808,22.1
51111,WH_005,Hyderabad,258.7,1.55,BlueDart,0.863,16.2
51112,WH_005,Bhopal,275.5,1.68,EcomExpress,0.931,57.5
51113,WH_007,Kolkata,22.4,2.27,Delhivery,0.773,2.1
51114,WH_012,Kolkata,409.5,1.28,EcomExpress,0.99,15
51115,WH_002,Dhanbad,56.1,3.26,Delhivery,0.758,1.7
51116,WH_007,Faridabad,80.2,1.12,IndiaPost,0.784,4.1
51117,WH_012,Vasai-Virar,164,1.13,BlueDart,0.792,12.3
51118,WH_016,Bhiwandi,332.3,2.89,DTDC,0.99,11.7
51119,WH_020,Pune,54.6,1.67,BlueDart,0.886,26.1
51120,WH_017,Patna,118.3,1.21,EcomExpress,0.774,4.8
51121,WH_017,Madurai,43.3,3.89,EcomExpress,0.983,10.1
51122,WH_005,Nagpur,177.1,1.39,XpressBees,0.897,23
51123,WH_006,Nashik,232.8,2.33,XpressBees,0.908,18.2
51124,WH_015,Amritsar,97.8,2.68,BlueDart,0.884,22.1
51125,WH_001,Thane,176.2,3.16,BlueDart,0.854,5.3
51126,WH_011,Srinagar,47.4,3.78,BlueDart,0.99,1.4
51127,WH_019,Hyderabad,135.7,2.97,EcomExpress,0.85,17.3
51128,WH_009,Patna,30.9,3.05,IndiaPost,0.96,1.2
51129,WH_006,Ahmedabad,283,2.43,EcomExpress,0.798,13.2
51130,WH_017,Srinagar,408.2,3.45,XpressBees,0.844,14.4
51131,WH_004,Lucknow,113.2,3.49,XpressBees,0.93,2.9
51132,WH_016,Chandigarh,323.5,1.03,Shadowfax,0.841,25.1
51133,WH_018,Ludhiana,83.4,2.5,EcomExpress,0.919,6.5
51134,WH_009,Kolkata,338.3,1.8,BlueDart,0.773,13.7
51135,WH_013,Raipur,85.8,2.92,BlueDart,0.835,10.9
51136,WH_013,Dhanbad,214,3.71,Delhivery,0.884,9.4
51137,WH_007,Bhopal,260.4,1.76,AmazonLogistics,0.791,10
51138,WH_019,Vadodara,165.3,1.69,Shadowfax,0.925,9.7
51139,WH_010,Lucknow,279.8,3.22,Shadowfax,0.955,13.3
51140,WH_010,Bhubaneswar,26.6,3.78,Shadowfax,0.799,1.4
51141,WH_005,Meerut,338.9,1.91,Shadowfax,0.759,20.3
51142,WH_012,Jaipur,84,1.73,XpressBees,0.95,7.9
51143,WH_015,Bengaluru,164,2.66,XpressBees,0.822,10.9
51144,WH_019,Ludhiana,249,1.39,Shadowfax,0.798,7.4
51145,WH_005,Kalyan-Dombivli,173.5,3.46,BlueDart,0.803,9
51146,WH_004,Kolkata,157.6,2.8,BlueDart,0.948,8.1
51147,WH_005,Varanasi,187.7,2.84,IndiaPost,0.817,6.6
51148,WH_015,Jaipur,38,1.28,BlueDart,0.745,5.3
51149,WH_014,Visakhapatnam,216.1,3.5,EcomExpress,0.969,9.9
51150,WH_017,Kalyan-Dombivli,257.7,1.22,AmazonLogistics,0.903,25.7
51151,WH_019,Surat,66,3.27,XpressBees,0.914,5.7
51152,WH_011,Lucknow,267.5,3.57,EcomExpress,0.918,9.5
51153,WH_008,Dhanbad,273.9,1.19,Delhivery,0.91,7.3
51154,WH_008,Pimpri-Chinchwad,95.7,2.22,EcomExpress,0.756,4.9
51155,WH_014,Chennai,116.2,1.97,Delhivery,0.83,10
51156,WH_007,Aligarh,18,3.41,Shadowfax,0.858,17.3
51157,WH_020,Howrah,285.5,2.87,DTDC,0.91,12.3
51158,WH_018,Allahabad,140.8,3.75,EcomExpress,0.95,8.6
51159,WH_008,Raipur,209.2,1.99,XpressBees,0.872,5.7
51160,WH_008,Nagpur,25.9,1.38,Shadowfax,0.99,8.3
51161,WH_004,Nagpur,376.7,3.47,IndiaPost,0.805,30.7
51162,WH_018,Ahmedabad,114.3,3.77,DTDC,0.879,3.5
51163,WH_003,Howrah,220.7,3.55,IndiaPost,0.887,22
51164,WH_005,Patna,88.3,2.62,AmazonLogistics,0.864,4.7
51165,WH_016,Ludhiana,63.2,0.91,DTDC,0.972,11.1
51166,WH_002,Dhanbad,219.6,3.01,BlueDart,0.893,18.3
51167,WH_013,Nashik,189.5,2.82,Delhivery,0.841,5.4
51168,WH_017,Mumbai,183.3,2.8,AmazonLogistics,0.89,5.9
51169,WH_002,Thane,214,2.76,DTDC,0.911,9.3
51170,WH_003,Allahabad,293.4,2.12,BlueDart,0.802,12.1
51171,WH_018,Nagpur,214.7,1.3,EcomExpress,0.956,6.3
51172,WH_007,Aligarh,129.5,3.48,Shadowfax,0.767,8.5
51173,WH_011,Howrah,140.2,3.47,Delhivery,0.847,11.4
51174,WH_004,Ahmedabad,170.6,3.5,BlueDart,0.945,5
51175,WH_019,Vasai-Virar,113.7,3.69,XpressBees,0.823,34
51176,WH_016,Patna,89.6,1.6,DTDC,0.887,3.3
51177,WH_006,Gwalior,328.3,2.65,IndiaPost,0.891,9.8
51178,WH_005,Bhopal,313.5,1.15,Shadowfax,0.908,10
51179,WH_015,Jaipur,8.4,1.38,Shadowfax,0.861,4.9
51180,WH_019,Dhanbad,118.4,2.56,BlueDart,0.796,11.2
51181,WH_007,Indore,158.5,1.51,Shadowfax,0.871,19.7
51182,WH_002,Gwalior,161.1,3.23,BlueDart,0.944,4.7
51183,WH_010,Bhiwandi,84.1,2.52,XpressBees,0.837,6.9
51184,WH_016,Aligarh,90.4,1.59,Shadowfax,0.818,7.3
51185,WH_007,Gurugram,178.8,3.03,EcomExpress,0.812,8.6
51186,WH_003,Patna,279.7,1.55,Delhivery,0.945,7.1
51187,WH_019,Rajkot,344.8,1.96,XpressBees,0.852,21.1
