op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
5557,WH_018,5/17/2025,1.92,301.38,294,2
5558,WH_015,5/2/2023,7.57,135.77,48,2
5559,WH_009,9/1/2024,6.78,302.36,169,2
5560,WH_020,5/5/2025,7.79,387.87,294,1
5561,WH_003,3/15/2025,6.1,243.89,185,3
5562,WH_007,5/22/2024,4.89,201.07,322,3
5563,WH_011,11/24/2024,4.06,441.8,150,3
5564,WH_020,10/5/2024,4.38,185.11,167,2
5565,WH_015,6/22/2023,5.7,224.82,168,3
5566,WH_006,8/12/2025,5.85,160.44,55,2
5567,WH_004,12/16/2023,1.04,328.94,149,2
5568,WH_001,6/10/2024,4.08,440.26,143,2
5569,WH_004,10/8/2023,4.56,405.75,157,3
5570,WH_007,6/22/2023,3.61,182.87,207,3
5571,WH_001,6/7/2025,5.56,461.19,392,2
5572,WH_014,7/18/2024,6.6,79.14,344,2
5573,WH_005,4/16/2024,7.3,372.78,323,3
5574,WH_006,12/31/2023,6.2,487.63,241,1
5575,WH_014,8/3/2025,5.04,253.18,190,3
5576,WH_015,10/14/2023,8.49,189.32,246,3
5577,WH_010,9/25/2023,5.46,190.5,65,2
5578,WH_017,3/11/2023,6.24,321.26,184,2
5579,WH_015,3/22/2025,3.48,406.58,331,2
5580,WH_009,4/4/2025,4.58,177.47,128,2
5581,WH_012,8/1/2025,7.58,170.11,130,3
5582,WH_005,11/22/2024,5.03,132.66,48,2
5583,WH_001,6/21/2024,4.86,270.3,377,3
5584,WH_012,1/17/2025,4.52,190.09,221,3
5585,WH_017,9/1/2025,1.4,117.41,68,2
5586,WH_016,7/9/2025,7.6,287.87,366,3
5587,WH_013,9/23/2025,6.9,420.47,84,2
5588,WH_004,8/22/2024,5.89,468.44,104,3
5589,WH_017,5/14/2023,5.08,439.77,368,2
5590,WH_020,6/7/2023,8.57,113.72,176,2
5591,WH_011,1/26/2024,6.29,494.64,137,3
5592,WH_016,4/14/2024,5.88,161.52,366,3
5593,WH_003,1/9/2025,8.23,486.03,233,2
5594,WH_019,10/10/2024,10.25,187.3,242,3
5595,WH_018,6/4/2024,2.55,194.53,275,2
5596,WH_015,10/26/2023,7.27,457.34,364,2
5597,WH_017,6/17/2025,5.2,446.35,73,2
5598,WH_013,6/13/2024,9.46,210.6,265,2
5599,WH_004,9/11/2025,5.24,404.42,240,2
5600,WH_019,4/2/2023,6.42,303.85,197,2
5601,WH_010,1/14/2023,7.74,171.28,308,2
5602,WH_002,1/31/2024,5.3,318.61,20,1
5603,WH_013,3/5/2025,3.09,145.27,353,2
5604,WH_014,4/27/2024,6.05,260.37,84,2
5605,WH_014,4/11/2025,6.48,462.28,185,3
5606,WH_013,4/5/2023,6.4,407.16,240,2
5607,WH_004,9/13/2024,5.75,240.95,370,1
5608,WH_003,8/17/2024,7.04,88.46,46,2
5609,WH_018,5/13/2025,7.1,262.2,104,2
5610,WH_013,7/27/2023,7.24,426.29,155,2
5611,WH_018,11/14/2023,7.19,56.91,188,3
5612,WH_014,12/24/2023,6.84,78.9,204,3
5613,WH_007,5/8/2025,3.43,114.09,157,2
5614,WH_015,5/26/2023,5.31,367.2,275,3
5615,WH_015,1/11/2025,3.54,266.87,150,2
5616,WH_016,5/31/2025,5.16,434.36,164,2
5617,WH_011,12/28/2023,5.17,340.61,337,2
5618,WH_006,8/3/2023,6.47,344.79,65,2
5619,WH_002,3/28/2023,5.37,207.67,103,3
5620,WH_001,8/17/2024,6.06,480.05,78,1
5621,WH_013,7/8/2024,6.99,396.4,189,3
5622,WH_016,5/17/2024,3.13,247.7,171,3
5623,WH_014,8/4/2024,9.61,240.34,215,3
5624,WH_004,5/29/2025,5.94,92.23,89,2
5625,WH_005,8/19/2024,6.39,290.46,251,2
5626,WH_009,3/6/2025,3.69,276.55,383,2
5627,WH_020,8/16/2024,6.82,339.46,105,2
5628,WH_002,6/16/2025,3.14,481.77,306,2
5629,WH_018,9/16/2023,3.2,207.21,347,2
5630,WH_015,2/25/2024,7.21,350.97,398,3
5631,WH_015,6/30/2023,6.7,203.2,232,1
5632,WH_020,10/7/2023,4.21,296.37,62,3
5633,WH_005,6/10/2023,5.89,308.8,324,2
5634,WH_015,1/1/2023,7.05,279.16,301,1
5635,WH_002,3/14/2023,5.99,165.61,241,1
5636,WH_010,2/11/2024,5.13,488.47,181,3
5637,WH_013,8/8/2023,10.69,403.78,84,3
5638,WH_012,9/25/2023,2.58,373.61,288,1
5639,WH_008,9/21/2025,4.64,151.24,286,2
5640,WH_005,11/22/2023,5.76,393.18,285,2
5641,WH_017,9/7/2023,4.74,444.07,47,2
5642,WH_005,10/24/2023,7.12,121.59,283,1
5643,WH_011,8/30/2025,5.04,192.46,247,1
5644,WH_018,6/16/2025,7.46,210.88,28,3
5645,WH_004,11/26/2024,7.37,164.07,84,2
5646,WH_015,10/20/2023,4.93,479.66,204,2
5647,WH_006,1/20/2024,4.74,278.7,110,3
5648,WH_002,8/7/2024,6.88,208.66,73,2
5649,WH_019,4/30/2023,6.7,300.02,103,3
5650,WH_011,10/11/2023,7.62,58.08,59,2
5651,WH_015,9/20/2023,2.72,241.24,259,3
5652,WH_013,6/8/2023,5.26,451.42,341,2
5653,WH_009,6/9/2023,5,381.85,181,2
5654,WH_003,1/14/2023,5.75,282.87,90,2
5655,WH_006,12/24/2023,8.36,247.69,355,2
5656,WH_011,9/27/2024,8.58,327.67,123,2
5657,WH_020,10/17/2023,7.67,316.63,166,2
5658,WH_003,3/22/2023,6.78,399.82,390,2
5659,WH_020,4/5/2024,9.53,347.83,368,3
5660,WH_006,3/6/2024,10.02,134.63,242,2
5661,WH_008,7/15/2024,6.57,253.69,324,3
5662,WH_003,11/5/2024,6.91,372.35,271,2
5663,WH_020,3/30/2025,7.72,438.46,208,3
5664,WH_014,7/25/2024,4.75,311,129,2
5665,WH_004,6/17/2023,5.84,467.18,195,2
5666,WH_019,5/10/2024,7.51,350.79,240,2
5667,WH_016,2/3/2025,6.99,164.44,242,2
5668,WH_013,11/13/2023,4.84,95.81,204,2
5669,WH_007,10/30/2024,6.98,238.43,399,2
5670,WH_002,9/23/2023,7.3,245.11,369,3
5671,WH_003,10/4/2024,6.39,406.89,90,2
5672,WH_016,6/20/2023,2.9,395.61,181,3
5673,WH_020,8/11/2025,5.21,178.89,26,2
5674,WH_006,4/6/2024,4.57,394.78,235,2
5675,WH_020,11/22/2024,5.76,245.56,268,2
5676,WH_001,1/22/2025,6.3,88.89,372,2
5677,WH_005,1/6/2025,10.09,243.25,315,2
5678,WH_003,4/24/2023,5.34,377.99,25,2
5679,WH_019,12/16/2024,4.34,137.31,31,3
5680,WH_002,7/4/2024,6.4,186.84,221,2
5681,WH_006,9/4/2023,5.27,113.64,306,2
5682,WH_014,6/3/2024,6.52,275.04,125,2
5683,WH_016,12/27/2024,7.89,199.23,209,3
5684,WH_016,2/19/2024,7.41,292.83,77,2
5685,WH_003,12/19/2024,2.67,79.02,312,2
5686,WH_013,6/20/2024,6.85,62.97,225,2
5687,WH_003,9/30/2023,4.74,408.79,44,3
5688,WH_004,8/30/2023,8.39,345.5,103,2
5689,WH_007,5/12/2024,4.67,490.07,350,2
5690,WH_018,2/19/2024,3.37,374.08,195,2
5691,WH_010,5/6/2023,9.03,122.66,230,2
5692,WH_011,6/28/2024,8.18,499.26,112,2
5693,WH_012,8/12/2024,5.39,302.03,313,2
5694,WH_015,12/30/2023,6.93,61.48,215,2
5695,WH_002,11/14/2024,6.17,430.3,60,3
5696,WH_011,11/28/2023,7.17,99.86,336,2
5697,WH_013,9/16/2025,2.89,110.18,395,2
5698,WH_012,2/24/2025,7.81,100.19,118,3
5699,WH_020,2/6/2025,4.22,208.31,124,2
5700,WH_019,10/9/2023,5.86,296.65,353,2
5701,WH_011,12/24/2024,6.6,362.78,279,2
5702,WH_010,12/11/2024,7.03,288.04,379,2
5703,WH_007,4/9/2024,4.88,172.8,306,2
5704,WH_009,10/26/2024,10.17,346.96,168,1
5705,WH_005,3/4/2024,5.27,248.82,168,2
5706,WH_016,3/16/2023,9.68,328.61,360,3
5707,WH_013,2/26/2024,4.51,129.59,128,3
5708,WH_020,5/27/2025,9.87,265.67,166,2
5709,WH_010,12/6/2024,9.96,429.35,221,2
5710,WH_013,6/22/2025,4.97,267.91,265,2
5711,WH_005,6/17/2025,8.71,383.02,345,2
5712,WH_016,3/5/2024,5.59,198.76,114,3
5713,WH_011,9/12/2023,6.22,132.88,303,2
5714,WH_003,4/27/2024,8.15,276.77,55,3
5715,WH_020,9/12/2025,9.89,351.18,120,2
5716,WH_007,6/2/2024,2.54,244.58,373,2
5717,WH_004,8/24/2024,5.53,206.75,213,3
5718,WH_003,4/20/2024,4.75,416.28,163,3
5719,WH_003,8/9/2025,5.26,464.44,207,1
5720,WH_020,12/15/2024,5.52,313.18,145,3
5721,WH_020,6/6/2024,5.53,231.93,300,2
5722,WH_003,2/14/2025,3.4,123.1,135,2
5723,WH_003,9/18/2025,8.94,173.32,246,3
5724,WH_009,5/21/2024,6.75,349.64,159,2
5725,WH_002,6/8/2024,4.71,417.54,184,2
5726,WH_008,7/28/2025,8.67,246.55,156,3
5727,WH_012,4/8/2023,5.96,456.18,29,2
5728,WH_007,2/17/2024,4.69,241.72,290,3
5729,WH_020,3/9/2024,9.38,205.1,360,2
5730,WH_005,10/25/2023,7.42,377.09,305,3
5731,WH_020,10/30/2023,8.17,136.89,304,2
5732,WH_019,4/26/2025,3.32,449.65,284,1
5733,WH_009,4/30/2024,5.44,124.86,77,3
5734,WH_003,4/17/2024,2.67,480.18,143,2
5735,WH_013,11/4/2024,9.77,102.4,58,2
5736,WH_015,1/29/2023,6.94,107.85,108,3
5737,WH_003,4/13/2024,5.52,132.99,369,2
5738,WH_018,2/4/2025,5.08,263.69,138,2
5739,WH_013,6/9/2025,9.18,130.71,123,2
5740,WH_014,10/18/2024,6.77,203.68,133,3
5741,WH_018,9/3/2025,7.17,342.58,209,3
5742,WH_010,9/25/2025,4.27,311.93,342,2
5743,WH_009,5/21/2024,3.9,472.77,180,2
5744,WH_011,1/29/2025,7.1,216.43,229,2
5745,WH_019,5/8/2025,8.41,482.42,76,2
5746,WH_016,2/7/2023,5.78,253.27,387,2
5747,WH_008,12/7/2023,7.48,296.63,320,2
5748,WH_008,4/26/2025,5.94,487.02,331,2
5749,WH_001,6/21/2023,6.82,290.68,30,2
5750,WH_012,5/20/2023,7.62,371.99,259,3
5751,WH_002,5/5/2025,5.4,432.05,229,2
5752,WH_012,2/21/2024,3.72,472.65,373,2
5753,WH_017,3/4/2025,6.93,267.47,224,3
5754,WH_016,11/6/2023,5.01,181.79,28,2
5755,WH_020,9/26/2024,6.08,126.07,105,2
5756,WH_006,12/5/2023,5.28,59.3,270,2
5757,WH_002,7/10/2023,7.97,404.17,83,2
5758,WH_009,1/24/2023,9.13,486.54,247,2
5759,WH_007,9/28/2025,6.46,372.94,362,3
5760,WH_004,5/11/2023,6.94,183.17,360,2
5761,WH_004,9/13/2024,10.65,111.66,391,1
5762,WH_008,10/1/2024,4.19,448.17,69,1
5763,WH_015,6/22/2023,3.02,242.8,211,3
5764,WH_016,7/1/2023,5.58,258.6,332,2
5765,WH_016,10/21/2023,2.27,381.83,76,2
5766,WH_001,1/20/2025,5.41,478.62,275,2
5767,WH_018,7/14/2025,5.9,445.9,137,1
5768,WH_009,11/21/2023,7,254.79,355,2
5769,WH_002,5/31/2025,7.6,446.41,316,1
5770,WH_017,6/14/2024,8.72,64.59,94,2
5771,WH_007,9/28/2023,6.72,152.54,282,2
5772,WH_011,8/11/2024,6.6,430.25,331,2
5773,WH_004,4/11/2024,5.77,260.15,252,2
5774,WH_013,8/8/2025,7.16,202.78,33,2
5775,WH_020,6/28/2024,3.59,411.64,166,3
5776,WH_004,6/9/2025,6.51,141.28,387,3
5777,WH_008,12/4/2024,6.52,420.4,144,2
5778,WH_012,6/2/2024,2.71,289.02,23,3
5779,WH_014,11/11/2024,6.39,125.7,60,2
5780,WH_003,12/13/2024,5.89,217.09,368,3
5781,WH_015,9/17/2024,4.35,450.05,256,2
5782,WH_003,7/30/2025,4.53,65.18,29,2
5783,WH_009,12/3/2023,5.74,482.52,266,2
5784,WH_005,1/21/2024,5.09,215.16,387,2
5785,WH_014,8/21/2023,5.42,88.23,325,3
5786,WH_019,8/31/2024,8.66,277.16,366,3
5787,WH_020,2/7/2023,4.65,203.94,27,2
5788,WH_020,5/2/2023,2.2,409.84,106,2
5789,WH_006,9/14/2024,5.48,67.68,112,3
5790,WH_006,6/30/2025,3.61,497.2,338,3
5791,WH_020,3/24/2023,6.08,283.12,20,2
5792,WH_008,4/19/2024,9.62,76.32,29,2
5793,WH_001,1/17/2024,4.21,434.83,229,2
5794,WH_001,10/8/2024,8.33,162.27,203,2
5795,WH_008,8/6/2024,6.23,127.86,135,2
5796,WH_020,11/15/2024,6.7,419.14,49,2
5797,WH_010,5/4/2023,4,94.23,335,2
5798,WH_017,12/6/2023,8.57,445.56,262,2
5799,WH_008,4/6/2024,3.99,425.26,218,2
5800,WH_002,4/1/2024,5.04,496.28,214,2
5801,WH_010,11/18/2024,5.87,157.14,36,2
5802,WH_008,4/12/2023,9.68,169.29,340,2
5803,WH_010,7/24/2023,7.69,215.26,33,3
5804,WH_008,8/14/2023,5.8,183.34,114,1
5805,WH_011,4/6/2025,3.13,294.54,387,2
5806,WH_018,4/5/2023,3.82,232.71,313,3
5807,WH_016,9/21/2023,3.93,262.15,387,2
5808,WH_011,12/8/2024,4.75,140.68,302,3
5809,WH_013,8/6/2025,8.9,163.11,178,2
5810,WH_015,7/18/2025,6.31,297.56,334,3
5811,WH_010,10/15/2023,6.87,466.69,289,2
5812,WH_013,2/10/2023,7.71,390.16,161,2
5813,WH_018,5/14/2024,4.7,426.76,208,2
5814,WH_012,4/15/2023,8.66,133.04,21,2
5815,WH_011,2/6/2025,6.07,422.1,238,2
5816,WH_013,4/18/2024,7.21,416.5,349,2
5817,WH_019,2/18/2023,3.19,342.95,151,3
5818,WH_010,1/28/2025,6.03,450.33,267,2
5819,WH_006,9/28/2025,8.66,274.84,127,2
5820,WH_001,1/3/2023,3.12,118.2,52,2
5821,WH_007,9/1/2025,2.94,473.78,236,1
5822,WH_010,4/27/2023,5.24,398.78,222,2
5823,WH_007,1/2/2023,3.91,419.64,76,2
5824,WH_016,12/11/2023,7.04,360.42,249,2
5825,WH_001,5/28/2023,3.14,347.72,321,2
5826,WH_014,1/23/2025,7.46,473.28,380,2
5827,WH_019,11/3/2023,7.97,281.05,244,2
5828,WH_003,10/2/2024,5.03,88.9,351,2
5829,WH_007,7/12/2025,4.66,206.97,29,2
5830,WH_003,3/25/2024,3.26,105.86,69,2
5831,WH_011,10/26/2024,7.14,194.56,373,1
5832,WH_008,2/20/2024,7.35,236.09,260,2
5833,WH_012,5/7/2024,5.26,75.77,294,2
5834,WH_002,7/4/2024,4.91,484.41,222,2
5835,WH_009,10/14/2023,2,390.97,271,2
5836,WH_017,9/7/2024,6.36,94.45,97,2
5837,WH_001,5/26/2024,4.5,52.99,129,2
5838,WH_007,11/16/2024,5.76,334.21,75,2
5839,WH_012,6/6/2023,4.22,191.83,340,2
5840,WH_017,5/22/2025,8.58,79.93,273,2
5841,WH_011,3/16/2023,8.9,362.56,135,1
5842,WH_004,3/30/2024,2.71,108.64,27,2
5843,WH_017,3/12/2025,6.26,138.54,34,1
5844,WH_020,4/7/2025,8.07,488.87,185,2
5845,WH_011,12/30/2023,4.07,162.91,220,2
5846,WH_008,3/4/2025,7.3,413.89,106,2
5847,WH_005,2/7/2024,5.21,300.48,241,3
5848,WH_011,6/3/2024,8.57,338.72,137,2
5849,WH_001,9/22/2025,5.19,329,231,2
5850,WH_019,9/16/2023,7.99,194.27,44,3
5851,WH_001,9/18/2024,6.55,363.29,311,1
5852,WH_010,10/2/2024,3.33,187.45,234,2
5853,WH_005,7/14/2025,6.24,181.78,209,2
5854,WH_018,4/3/2025,1,278.6,126,3
5855,WH_012,9/29/2024,8.47,478.65,331,3
5856,WH_013,8/24/2023,9.97,177.32,148,3
5857,WH_005,12/30/2023,6.64,119.48,373,3
5858,WH_015,8/5/2024,4.26,208.57,314,3
5859,WH_013,2/25/2024,4.13,465.86,390,2
5860,WH_004,12/24/2024,6.67,162.14,161,3
5861,WH_006,6/7/2025,6.21,120.54,324,2
5862,WH_017,1/14/2025,7.68,458.22,170,2
5863,WH_017,10/24/2024,5.75,96.3,372,2
5864,WH_014,3/9/2025,4.71,403.83,70,2
5865,WH_018,10/11/2023,3.38,164.02,256,2
5866,WH_006,8/28/2025,4.69,82.6,147,3
5867,WH_002,12/15/2023,8.17,333.22,230,1
5868,WH_017,4/22/2023,5.55,435.58,360,2
5869,WH_017,1/9/2025,7.46,193.86,107,2
5870,WH_019,6/10/2025,4.25,100.03,58,2
5871,WH_008,2/17/2023,5.96,290.33,88,3
5872,WH_017,11/2/2023,9.25,380.64,74,2
5873,WH_019,1/5/2023,3.17,367.83,222,2
5874,WH_003,2/28/2024,7.7,215.77,110,3
5875,WH_007,3/4/2023,4.85,346.18,320,2
5876,WH_017,2/6/2025,3.67,377.98,154,2
5877,WH_011,12/16/2023,7.29,328.04,391,3
5878,WH_012,5/17/2024,3.66,304.91,376,3
5879,WH_011,8/22/2023,7.74,394.71,68,2
5880,WH_018,9/4/2024,4.87,329.61,161,2
5881,WH_020,12/27/2023,4.46,109.19,247,3
5882,WH_009,9/1/2024,7.93,125.28,128,3
5883,WH_020,5/9/2024,8.26,487.87,390,2
5884,WH_016,9/19/2023,5.17,84.04,195,3
5885,WH_014,7/4/2024,5.71,278.79,301,2
5886,WH_009,11/18/2024,8.3,315.79,47,2
5887,WH_003,9/13/2024,7.96,278.54,300,2
5888,WH_018,10/6/2024,6.56,136.1,390,2
5889,WH_009,12/11/2024,7.48,332.8,46,3
5890,WH_008,7/5/2025,7.77,462.8,367,2
5891,WH_012,7/29/2023,5.43,225.29,299,2
5892,WH_017,12/27/2024,3.89,67.08,183,2
5893,WH_018,2/4/2024,2.26,165.04,146,2
5894,WH_007,10/25/2024,2.97,325.5,184,2
5895,WH_002,10/17/2024,4.35,77.05,369,2
5896,WH_020,3/5/2023,6.17,425.9,32,3
5897,WH_016,8/25/2025,6.21,217.76,342,2
5898,WH_018,5/25/2023,4.66,474.54,81,2
5899,WH_006,5/18/2025,5.78,213.08,120,2
5900,WH_019,11/3/2024,7.25,112.21,122,2
5901,WH_013,11/17/2023,7.03,226.04,116,3
5902,WH_013,4/21/2024,8.2,259.24,226,2
5903,WH_004,3/2/2023,7.42,482.68,90,2
5904,WH_012,7/4/2025,4.14,315.94,312,2
5905,WH_012,3/6/2023,5.82,244.91,88,2
5906,WH_010,12/20/2023,6.22,126.31,131,2
5907,WH_017,9/23/2023,5.86,322.89,106,3
5908,WH_001,6/13/2023,3.51,405.93,163,3
5909,WH_012,3/5/2025,6.47,448.76,97,3
5910,WH_004,3/3/2023,5.97,484.42,321,3
5911,WH_012,2/14/2025,4.19,143.33,183,3
5912,WH_001,6/22/2024,4.54,183.35,323,3
5913,WH_011,6/13/2025,3.9,333.37,152,2
5914,WH_020,9/16/2023,6.19,161.3,181,2
5915,WH_013,8/17/2025,6.9,329.83,65,2
5916,WH_013,6/29/2023,9.53,439.9,213,2
5917,WH_017,4/26/2025,7.22,161.48,222,2
5918,WH_008,12/26/2023,4.61,191.03,346,2
5919,WH_017,6/4/2025,8.35,322.85,116,3
5920,WH_007,1/31/2023,5.1,410.31,158,2
5921,WH_013,2/11/2024,10.43,339.5,288,3
5922,WH_005,7/19/2023,8.81,154.04,48,3
5923,WH_016,6/8/2025,5.07,470.51,91,3
5924,WH_002,9/25/2023,3.34,257.9,125,2
5925,WH_006,10/17/2023,4.52,435.3,203,1
5926,WH_016,11/27/2023,7.75,259.69,220,3
5927,WH_017,6/6/2024,4.19,294,207,3
5928,WH_002,5/24/2025,4.3,192.18,355,2
5929,WH_020,6/26/2023,9.51,247.01,133,3
5930,WH_009,12/3/2023,4.15,461.97,279,1
5931,WH_008,12/23/2024,7.35,230.75,274,2
5932,WH_007,10/7/2023,8.55,137.82,79,2
5933,WH_018,3/20/2024,5.1,481.21,228,3
5934,WH_016,6/12/2024,5.36,400.04,345,2
5935,WH_014,5/13/2025,12.2,433.84,160,2
5936,WH_004,11/17/2023,9.67,486.7,206,2
5937,WH_013,4/28/2024,5.35,250.75,210,2
5938,WH_011,2/22/2024,5.48,454.52,392,2
5939,WH_002,8/15/2024,5,227.37,290,2
5940,WH_012,7/3/2024,6.01,374.06,221,3
5941,WH_020,2/2/2024,6.62,182.85,188,2
5942,WH_007,1/9/2024,7.78,322.47,323,2
5943,WH_015,5/7/2025,4.8,156.44,223,2
5944,WH_010,1/12/2025,8.83,467.81,308,3
5945,WH_020,11/26/2024,2.96,272.56,41,2
5946,WH_016,2/6/2025,8.79,367.34,72,1
5947,WH_019,6/10/2023,8.08,138.09,101,3
5948,WH_015,4/14/2024,6.44,341.01,343,2
5949,WH_003,6/30/2023,3.71,156.91,47,2
5950,WH_008,7/5/2025,3.67,334.77,125,2
5951,WH_004,9/5/2024,4.78,374.51,91,3
5952,WH_002,9/3/2023,4.32,274.61,348,2
5953,WH_017,4/3/2023,8.5,495.89,169,3
5954,WH_017,2/29/2024,5.24,298.65,324,3
5955,WH_005,8/5/2024,5.91,152.62,224,2
5956,WH_003,7/27/2023,5.84,402.34,116,1
5957,WH_002,7/30/2024,7.43,292.07,376,2
5958,WH_009,10/10/2023,6.45,483.68,280,2
5959,WH_006,11/15/2023,5.54,244.93,32,1
5960,WH_013,3/1/2023,7.06,120,237,2
5961,WH_018,9/7/2024,3.95,463.84,90,2
5962,WH_015,4/14/2025,6.47,476.66,245,2
5963,WH_019,4/26/2024,8,226.12,279,2
5964,WH_008,4/9/2024,3.26,91.99,376,2
5965,WH_013,3/27/2024,6.22,296.56,142,1
5966,WH_007,2/21/2023,6.06,198.95,231,2
5967,WH_015,2/8/2024,7.26,455.04,106,3
5968,WH_001,8/22/2024,7.89,482.17,365,2
5969,WH_016,8/25/2024,7.68,485.71,88,3
5970,WH_014,11/15/2024,4.21,207.11,229,2
5971,WH_010,1/9/2025,4.33,293.31,313,2
5972,WH_011,2/26/2025,5.71,78.52,345,2
5973,WH_003,1/8/2025,8.41,191.91,334,1
5974,WH_009,11/12/2024,7.23,86.72,384,1
5975,WH_014,9/16/2025,7.91,435.42,122,1
5976,WH_013,1/7/2023,4.83,301.09,81,2
5977,WH_004,2/21/2024,6.35,401.29,292,2
5978,WH_012,1/22/2025,6.55,390.7,267,3
5979,WH_009,5/3/2025,6.92,275.75,272,2
5980,WH_008,7/20/2024,5.02,304.65,28,2
5981,WH_004,4/10/2024,6.11,207.91,39,3
5982,WH_008,2/19/2025,6.53,461.66,301,2
5983,WH_020,2/17/2025,3.84,406.39,166,2
5984,WH_015,1/10/2025,6.76,109.6,242,2
5985,WH_005,4/29/2023,5.89,328.96,119,3
5986,WH_013,9/26/2025,3.55,208.74,245,2
5987,WH_002,10/2/2024,4.32,200.04,126,1
5988,WH_012,3/3/2025,10.22,279.65,73,2
5989,WH_010,6/11/2024,6.55,437.08,78,3
5990,WH_003,12/10/2024,6.61,246.66,365,2
5991,WH_012,3/28/2023,2.29,69.76,62,2
5992,WH_005,12/19/2023,7.6,296.13,217,2
5993,WH_013,11/11/2024,3.17,471.72,232,2
5994,WH_004,4/10/2024,8.9,172.71,115,3
5995,WH_018,8/15/2025,5.19,320.58,296,2
5996,WH_002,7/1/2024,8.4,102.47,51,2
5997,WH_009,1/13/2025,4.88,340.33,292,3
5998,WH_006,11/22/2024,3.6,60.15,129,3
5999,WH_011,2/8/2023,4.79,342.68,102,2
6000,WH_002,4/11/2025,4.19,306.84,182,2
6001,WH_011,4/25/2023,7.54,63.09,147,3
6002,WH_019,7/7/2023,3.76,460.93,365,2
6003,WH_011,6/8/2025,5.68,253.05,364,2
6004,WH_008,7/22/2024,6.06,236.33,385,3
6005,WH_003,7/19/2023,4.57,493.44,81,2
6006,WH_009,8/2/2024,7.72,447.98,307,3
6007,WH_004,7/3/2025,5.09,267.37,42,3
6008,WH_002,5/12/2023,5.44,170.78,42,2
6009,WH_004,6/26/2024,7.06,181.63,100,2
6010,WH_019,8/18/2023,7.97,61.85,152,2
6011,WH_015,12/15/2024,4.54,461.03,334,3
6012,WH_019,12/26/2024,6.6,103.03,176,3
6013,WH_018,2/20/2023,5.6,152.5,146,2
6014,WH_012,6/23/2024,6.05,498.65,81,3
6015,WH_020,4/4/2025,3.66,260.47,122,3
6016,WH_009,4/26/2025,3.64,97.08,280,2
6017,WH_005,7/21/2024,9.89,351.55,84,2
6018,WH_005,9/29/2024,5.23,150.79,209,2
6019,WH_006,4/16/2025,3.85,414.47,94,2
6020,WH_006,3/27/2024,1.64,199.08,152,2
6021,WH_018,4/11/2023,3.74,62.89,88,1
6022,WH_004,2/13/2023,6.79,362.15,380,2
6023,WH_008,6/22/2025,5.62,411.81,58,3
6024,WH_013,1/13/2024,7.46,323.35,62,3
6025,WH_003,6/3/2024,8.2,236.92,106,1
6026,WH_014,7/13/2023,5.61,469.51,113,2
6027,WH_020,3/27/2024,6.4,213.13,253,3
6028,WH_006,12/11/2024,6.95,128.32,94,2
6029,WH_016,1/26/2024,6.69,347.46,85,2
6030,WH_018,11/20/2024,7.79,278.46,294,2
6031,WH_013,1/13/2025,8.64,129.03,123,1
6032,WH_014,8/12/2025,2.01,347.17,337,2
6033,WH_006,6/12/2024,4.74,135.7,21,3
6034,WH_013,1/7/2023,4.82,470.28,246,3
6035,WH_001,8/20/2024,5.27,372.1,80,1
6036,WH_003,1/26/2025,6.36,440.57,362,2
6037,WH_006,3/13/2025,5.46,60.38,93,2
6038,WH_015,11/6/2024,4.74,354.96,126,2
6039,WH_017,7/8/2025,2.67,107.37,20,2
6040,WH_011,8/29/2025,6.35,368.5,233,3
6041,WH_019,9/29/2025,7.94,211.29,180,2
6042,WH_004,7/27/2023,7.01,409.41,381,3
6043,WH_006,10/11/2023,9.66,490.11,53,1
6044,WH_002,5/18/2023,8.46,291.68,254,1
6045,WH_002,5/7/2024,3,139.68,248,2
6046,WH_004,12/8/2023,5.68,305.17,204,2
6047,WH_006,8/16/2024,7.86,302.67,252,1
6048,WH_003,4/21/2023,9.3,129.47,188,2
6049,WH_020,7/6/2023,5.91,224.95,358,3
6050,WH_016,9/29/2025,4.8,50.01,279,2
6051,WH_017,3/21/2024,4.23,295.45,201,2
6052,WH_012,2/9/2025,3.53,428.77,161,1
6053,WH_018,7/1/2025,5.36,250.89,322,1
6054,WH_002,3/11/2024,9.58,227.37,366,2
6055,WH_020,1/10/2024,3.43,87.36,266,3
6056,WH_020,12/16/2023,4.12,441.58,149,3
6057,WH_002,9/11/2024,8.07,281.41,94,2
6058,WH_011,8/5/2024,9.49,269.58,377,2
6059,WH_004,12/7/2023,7.14,231.23,292,2
6060,WH_012,7/26/2024,5.22,120.29,211,3
6061,WH_013,9/19/2024,5.39,265.98,201,3
6062,WH_006,2/7/2023,7.54,69.66,116,2
6063,WH_002,6/19/2023,5.95,161.99,32,2
6064,WH_019,1/8/2023,6.52,168.14,281,2
6065,WH_019,2/6/2025,5.2,124.11,296,3
6066,WH_010,11/2/2024,5.83,268.46,290,2
6067,WH_012,2/22/2025,4.74,201.74,263,3
6068,WH_011,8/5/2024,6.05,277.67,95,2
6069,WH_011,1/13/2024,3.06,320.84,238,2
6070,WH_016,8/26/2025,5.7,215.11,176,2
6071,WH_008,11/25/2023,5.24,304.97,150,2
6072,WH_005,12/31/2024,5.43,404.35,325,2
6073,WH_002,2/17/2023,5.47,122.4,195,2
